Unnamed: 0,powerPlay,AverageScore,battingTeam,bowlingTeam,city,delivery_left,score,CurrentRunRate,wicketsLeft,Run_In_Last5,Wickets_In_Last5,Final_Score,innings
162582,0.0,147.33333333333334,England,West Indies,Chester-le-Street,71,69,8.448979591836736,6,26.0,3.0,155,2.0
161895,0.0,151.16666666666666,Afghanistan,Ireland,Greater Noida,64,79,8.464285714285714,6,25.0,3.0,133,2.0
59901,0.0,149.0,Bangladesh,Sri Lanka,Chattogram,40,72,5.4,4,18.0,1.0,120,1.0
56725,0.0,159.33333333333334,England,Sri Lanka,Bristol,83,34,5.513513513513513,8,31.0,2.0,136,1.0
35045,1.0,169.58823529411765,Sri Lanka,Australia,Pallekele,85,54,9.257142857142858,9,52.0,1.0,157,1.0
143261,0.0,130.71428571428572,England,India,Nagpur,29,104,6.857142857142858,7,36.0,0.0,139,2.0
116609,0.0,136.78571428571428,Sri Lanka,Bangladesh,Sharjah,36,120,8.571428571428571,6,46.0,1.0,172,2.0
30878,1.0,153.14285714285714,Bangladesh,Sri Lanka,Colombo,91,50,10.344827586206897,9,50.0,0.0,155,1.0
69939,0.0,142.375,India,England,Cardiff,23,102,6.309278350515464,6,28.0,1.0,148,1.0
11608,0.0,138.1627906976744,Pakistan,West Indies,Dubai,54,81,7.363636363636363,8,40.0,1.0,160,1.0
86335,0.0,169.75,Zimbabwe,Afghanistan,Bulawayo,43,102,7.948051948051948,9,,,153,1.0
110500,0.0,125.15789473684212,Australia,Bangladesh,Dhaka,82,33,5.210526315789474,8,,,62,2.0
118102,0.0,135.609756097561,Sri Lanka,India,Colombo,3,130,6.666666666666667,4,41.0,2.0,133,2.0
2430,0.0,154.0,New Zealand,England,St Lucia,39,96,7.111111111111111,7,43.0,2.0,149,1.0
115193,0.0,170.6,India,Australia,Chandigarh,64,61,6.535714285714286,7,32.0,,161,2.0
87233,1.0,153.33333333333334,Sri Lanka,New Zealand,Kandy,87,37,6.727272727272728,9,33.0,1.0,161,1.0
72809,0.0,140.16666666666666,West Indies,Ireland,Guyana,58,71,6.870967741935483,8,,,138,1.0
16825,0.0,162.46666666666667,India,New Zealand,Wellington,28,114,7.434782608695652,4,28.0,1.0,165,1.0
169651,0.0,142.66666666666666,New Zealand,Sri Lanka,Kandy,65,53,5.781818181818182,7,30.0,1.0,175,2.0
24800,0.0,178.75,India,New Zealand,Hamilton,51,98,8.521739130434783,7,27.0,3.0,179,1.0
75575,0.0,174.25,Zimbabwe,Bangladesh,Khulna,5,177,9.234782608695651,5,61.0,2.0,187,1.0
165819,0.0,154.25,England,South Africa,Centurion,75,88,11.733333333333333,9,61.0,,226,2.0
114423,0.0,162.58333333333334,New Zealand,India,Hamilton,83,52,8.432432432432432,9,43.0,1.0,179,2.0
37828,0.0,146.41666666666666,West Indies,Pakistan,Abu Dhabi,25,77,4.863157894736842,5,23.0,,103,1.0
53307,0.0,148.20689655172413,Afghanistan,Bangladesh,Mirpur,56,53,4.96875,5,17.0,2.0,72,1.0
27751,0.0,146.14285714285714,Zimbabwe,Afghanistan,Sharjah,14,94,5.320754716981131,2,16.0,3.0,120,1.0
171350,0.0,122.5,West Indies,Zimbabwe,Antigua,44,97,7.657894736842105,8,38.0,0.0,131,2.0
16101,0.0,170.24137931034485,South Africa,Pakistan,Johannesburg,14,128,7.245283018867924,5,32.0,2.0,153,1.0
128019,0.0,161.66666666666666,West Indies,South Africa,St George's,11,140,7.706422018348623,4,39.0,3.0,143,2.0
53200,0.0,148.20689655172413,Pakistan,Bangladesh,Mirpur,40,56,4.2,6,28.0,0.0,129,1.0
164102,0.0,156.75,New Zealand,Bangladesh,Napier,66,57,6.333333333333333,7,27.0,1.0,143,2.0
131251,0.0,141.33333333333334,England,New Zealand,London,21,156,9.454545454545457,6,40.0,2.0,196,2.0
44901,1.0,129.66666666666666,Pakistan,West Indies,Trinidad,87,27,4.909090909090909,9,27.0,1.0,132,1.0
30635,1.0,153.14285714285714,Pakistan,Sri Lanka,Colombo,84,49,8.166666666666666,8,47.0,1.0,172,1.0
125386,0.0,129.41666666666666,New Zealand,England,Abu Dhabi,17,132,7.689320388349514,6,50.0,2.0,167,2.0
135535,0.0,170.66666666666666,India,New Zealand,Rajkot,41,99,7.518987341772152,6,35.0,2.0,156,2.0
133803,0.0,146.15384615384616,South Africa,Australia,Durban,19,134,7.960396039603961,4,47.0,1.0,158,2.0
172269,0.0,155.0,Pakistan,England,Leeds,6,154,8.105263157894736,2,49.0,2.0,155,2.0
63450,0.0,153.88235294117646,South Africa,New Zealand,Barbados,31,108,7.280898876404494,7,,,170,1.0
48780,0.0,168.66666666666666,West Indies,New Zealand,Auckland,16,98,5.653846153846154,5,31.0,1.0,126,1.0
29454,0.0,153.14285714285714,Pakistan,Sri Lanka,Colombo,33,109,7.517241379310345,7,40.0,1.0,175,1.0
76013,0.0,181.8,Australia,South Africa,Adelaide,59,67,6.59016393442623,7,26.0,2.0,144,1.0
142646,0.0,130.71428571428572,India,Sri Lanka,Nagpur,40,125,9.375,4,,,186,2.0
19423,0.0,145.89473684210526,Afghanistan,Zimbabwe,Dhaka,6,189,9.947368421052632,6,,,197,1.0
107887,0.0,135.2,India,New Zealand,Wellington,17,130,7.572815533980582,3,,,139,2.0
40826,1.0,139.69230769230768,Australia,Sri Lanka,Melbourne,86,45,7.941176470588235,10,,,168,1.0
37827,0.0,146.41666666666666,West Indies,Pakistan,Abu Dhabi,26,77,4.914893617021277,5,25.0,1.0,103,1.0
2920,0.0,154.71428571428572,India,Australia,Bengaluru,54,74,6.727272727272728,7,21.0,3.0,190,1.0
133697,0.0,146.15384615384616,South Africa,New Zealand,Durban,6,150,7.894736842105263,6,56.0,1.0,158,2.0
86675,0.0,169.6,Pakistan,Australia,Birmingham,76,63,8.590909090909092,8,49.0,,162,1.0
156835,0.0,141.0,Pakistan,West Indies,St Vincent,24,124,7.75,4,38.0,2.0,158,2.0
152052,0.0,180.125,West Indies,England,Mumbai,30,150,10.0,6,60.0,2.0,183,2.0
119298,0.0,135.609756097561,Pakistan,South Africa,Colombo,64,52,5.571428571428571,6,20.0,1.0,136,2.0
3466,0.0,154.71428571428572,India,Pakistan,Bengaluru,3,129,6.615384615384615,1,23.0,6.0,133,1.0
6411,0.0,156.9047619047619,England,South Africa,Cape Town,10,121,6.6000000000000005,2,33.0,2.0,134,1.0
126987,0.0,129.41666666666666,South Africa,Pakistan,Abu Dhabi,27,84,5.419354838709677,7,25.0,2.0,125,2.0
160244,0.0,172.0,Bangladesh,South Africa,Bloemfontein,18,149,8.764705882352942,2,42.0,3.0,175,2.0
17086,0.0,162.46666666666667,New Zealand,England,Wellington,9,127,6.864864864864865,5,35.0,2.0,139,1.0
126638,0.0,129.41666666666666,Zimbabwe,Afghanistan,Abu Dhabi,24,90,5.625,5,32.0,0.0,136,2.0
3161,0.0,154.71428571428572,India,Bangladesh,Bengaluru,62,57,5.896551724137932,8,32.0,2.0,146,1.0
164458,0.0,117.33333333333331,New Zealand,South Africa,Port Elizabeth,45,84,6.72,5,30.0,3.0,146,2.0
126489,0.0,129.41666666666666,New Zealand,Afghanistan,Abu Dhabi,61,59,6.0,8,23.0,1.0,125,2.0
85407,0.0,171.66666666666666,West Indies,Australia,Gros Islet,5,191,9.965217391304348,3,23.0,3.0,199,1.0
150197,0.0,132.1764705882353,India,West Indies,Barbados,18,125,7.352941176470588,4,44.0,2.0,155,2.0
95691,1.0,143.0,New Zealand,Sri Lanka,Nottingham,90,43,8.6,8,43.0,2.0,110,2.0
71796,0.0,181.5,New Zealand,Australia,Christchurch,23,163,10.082474226804123,5,74.0,1.0,214,1.0
99801,0.0,128.3953488372093,Pakistan,New Zealand,Dubai,81,53,8.153846153846153,9,36.0,1.0,154,2.0
166774,0.0,166.66666666666666,England,India,Ahmedabad,77,65,9.069767441860463,9,57.0,1.0,158,2.0
126648,0.0,129.41666666666666,Zimbabwe,Afghanistan,Abu Dhabi,14,110,6.226415094339623,5,,,136,2.0
120640,0.0,135.609756097561,Sri Lanka,South Africa,Colombo,65,64,6.981818181818182,6,31.0,2.0,99,2.0
66773,0.0,161.36363636363637,Sri Lanka,Pakistan,Lahore,34,119,8.30232558139535,9,37.0,1.0,165,1.0
165071,0.0,154.25,South Africa,India,Centurion,36,135,9.642857142857142,7,55.0,,189,2.0
36682,0.0,146.41666666666666,Sri Lanka,Ireland,Abu Dhabi,51,88,7.6521739130434785,7,37.0,0.0,171,1.0
106509,0.0,149.27586206896552,Pakistan,South Africa,Johannesburg,73,68,8.680851063829788,9,51.0,1.0,189,2.0
172467,0.0,132.0,Ireland,West Indies,Jamaica,48,42,3.5,5,20.0,3.0,85,2.0
168550,0.0,160.25,Bangladesh,Zimbabwe,Bulawayo,27,128,8.258064516129032,6,43.0,3.0,162,2.0
148782,0.0,138.0,Bangladesh,South Africa,Potchefstroom,26,118,7.531914893617022,3,33.0,2.0,141,2.0
11037,0.0,138.1627906976744,Sri Lanka,Pakistan,Dubai,8,130,6.9642857142857135,6,45.0,0.0,145,1.0
44460,0.0,152.8,England,Pakistan,London,39,129,9.555555555555555,7,43.0,1.0,185,1.0
151052,0.0,132.1764705882353,West Indies,Sri Lanka,Barbados,47,82,6.739726027397261,6,29.0,2.0,138,2.0
65215,0.0,191.25,South Africa,Afghanistan,Mumbai,73,76,9.702127659574469,9,47.0,,209,1.0
157686,0.0,130.5,Pakistan,England,Manchester,48,110,9.166666666666666,9,33.0,1.0,139,2.0
2826,0.0,154.71428571428572,India,England,Bengaluru,23,142,8.783505154639174,7,58.0,1.0,202,1.0
80812,0.0,182.0,New Zealand,Pakistan,Napier,13,145,8.130841121495328,5,44.0,2.0,173,1.0
74122,0.0,151.36363636363637,England,India,Manchester,8,150,8.035714285714285,2,41.0,3.0,159,1.0
34721,0.0,169.58823529411765,Sri Lanka,Australia,Pallekele,40,101,7.574999999999999,7,,,198,1.0
167048,0.0,166.66666666666666,Pakistan,India,Ahmedabad,39,123,9.11111111111111,8,53.0,2.0,181,2.0
149120,0.0,138.0,Netherlands,Bangladesh,The Hague,39,74,5.481481481481482,6,25.0,2.0,131,2.0
48786,0.0,168.66666666666666,West Indies,New Zealand,Auckland,10,109,5.945454545454546,5,33.0,1.0,126,1.0
91535,0.0,118.0,India,Australia,Guwahati,55,66,6.092307692307692,5,28.0,,118,1.0
92652,0.0,119.2,West Indies,Bangladesh,Lauderhill,9,146,7.891891891891892,3,42.0,3.0,159,2.0
63298,0.0,153.88235294117646,Australia,India,Barbados,61,94,9.559322033898304,10,52.0,,184,1.0
121149,0.0,135.609756097561,Sri Lanka,New Zealand,Colombo,53,80,7.164179104477612,5,40.0,2.0,148,2.0
131321,0.0,141.33333333333334,India,England,London,75,47,6.266666666666667,8,26.0,1.0,150,2.0
153826,0.0,148.54545454545453,Pakistan,Zimbabwe,Lahore,12,159,8.833333333333334,3,46.0,4.0,176,2.0
167377,0.0,156.33333333333334,West Indies,Australia,Gros Islet,79,52,7.609756097560976,8,29.0,1.0,142,2.0
110091,0.0,125.15789473684212,Sri Lanka,Bangladesh,Dhaka,47,130,10.684931506849315,6,41.0,3.0,194,2.0
58825,0.0,163.25,Netherlands,Zimbabwe,Rotterdam,58,97,9.387096774193548,6,30.0,3.0,199,1.0
171862,0.0,131.5,Netherlands,Bangladesh,Dharamsala,8,132,7.071428571428571,4,44.0,3.0,145,2.0
25314,0.0,178.75,Bangladesh,New Zealand,Hamilton,36,64,4.571428571428571,3,18.0,,78,1.0
38524,0.0,146.41666666666666,Pakistan,South Africa,Abu Dhabi,72,41,5.125,5,23.0,4.0,120,1.0
117205,1.0,136.78571428571428,Sri Lanka,England,Sharjah,85,39,6.685714285714286,7,38.0,2.0,137,2.0
174682,0.0,153.0,England,New Zealand,Nelson,17,148,8.62135922330097,5,30.0,3.0,166,2.0
3999,1.0,160.83333333333334,India,Bangladesh,Nottingham,90,41,8.2,10,41.0,,180,1.0
126195,0.0,129.41666666666666,Afghanistan,India,Abu Dhabi,17,109,6.349514563106796,5,38.0,0.0,144,2.0
174452,0.0,137.0,Sri Lanka,Pakistan,King City,6,132,6.947368421052632,5,28.0,1.0,133,2.0
67711,1.0,161.36363636363637,Zimbabwe,Pakistan,Lahore,88,40,7.5,10,36.0,0.0,175,1.0
131730,0.0,141.33333333333334,England,West Indies,London,6,186,9.789473684210526,4,65.0,0.0,193,2.0
169649,0.0,142.66666666666666,New Zealand,Sri Lanka,Kandy,67,51,5.773584905660377,7,32.0,1.0,175,2.0
118489,0.0,135.609756097561,Sri Lanka,Bangladesh,Colombo,54,81,7.363636363636363,5,,,131,
34202,0.0,169.58823529411765,West Indies,Sri Lanka,Pallekele,65,48,5.236363636363636,8,34.0,2.0,129,1.0
170746,0.0,157.57142857142858,West Indies,New Zealand,Mount Maunganui,52,97,8.558823529411764,4,23.0,2.0,124,2.0
88425,0.0,136.0,West Indies,Zimbabwe,Antigua,12,140,7.777777777777778,6,56.0,1.0,158,1.0
150043,0.0,132.1764705882353,Sri Lanka,Australia,Barbados,63,66,6.947368421052632,5,40.0,2.0,87,2.0
46331,0.0,158.30769230769232,New Zealand,England,Durban,47,85,6.986301369863014,6,51.0,0.0,164,1.0
46674,0.0,158.30769230769232,India,South Africa,Durban,82,59,9.31578947368421,9,48.0,,168,1.0
43089,0.0,152.8,Sri Lanka,Pakistan,London,42,70,5.384615384615385,4,26.0,2.0,138,1.0
159745,0.0,139.8,South Africa,Australia,Adelaide,57,87,8.285714285714286,9,42.0,0.0,145,2.0
116220,0.0,136.78571428571428,Pakistan,England,Sharjah,61,55,5.59322033898305,6,29.0,,154,2.0
32160,0.0,153.14285714285714,England,Sri Lanka,Colombo,35,145,10.23529411764706,6,67.0,1.0,187,1.0
124531,0.0,143.44444444444446,England,Sri Lanka,Southampton,48,89,7.416666666666667,8,30.0,2.0,161,2.0
142745,0.0,130.71428571428572,Bangladesh,India,Nagpur,62,72,7.448275862068966,8,,,144,
121460,0.0,135.609756097561,Australia,West Indies,Colombo,72,49,6.125,4,27.0,5.0,131,2.0
11994,0.0,138.1627906976744,Afghanistan,Ireland,Dubai,38,101,7.390243902439025,6,32.0,1.0,152,1.0
4437,0.0,160.83333333333334,South Africa,India,Nottingham,26,99,6.319148936170213,7,28.0,1.0,130,1.0
115584,0.0,170.6,Pakistan,New Zealand,Chandigarh,33,117,8.068965517241379,7,31.0,1.0,158,2.0
130984,0.0,141.33333333333334,Pakistan,Sri Lanka,London,50,73,6.257142857142857,8,26.0,2.0,139,2.0
105559,0.0,149.27586206896552,Sri Lanka,South Africa,Johannesburg,77,66,9.209302325581396,6,41.0,4.0,137,2.0
31948,0.0,153.14285714285714,Sri Lanka,Pakistan,Colombo,2,136,6.915254237288135,6,,,139,1.0
1899,0.0,154.0,Pakistan,Bangladesh,St Lucia,74,57,7.434782608695652,10,34.0,0.0,172,1.0
118458,1.0,135.609756097561,Sri Lanka,Bangladesh,Colombo,84,43,7.166666666666667,5,,,131,2.0
141225,0.0,130.3448275862069,Sri Lanka,India,Mirpur,66,58,6.444444444444445,8,31.0,,134,2.0
84238,0.0,174.16666666666666,England,India,Ahmedabad,33,123,8.482758620689655,6,45.0,2.0,164,1.0
50871,0.0,168.66666666666666,Pakistan,New Zealand,Auckland,76,32,4.363636363636364,6,18.0,3.0,153,1.0
18040,0.0,162.46666666666667,West Indies,New Zealand,Wellington,38,91,6.658536585365854,6,28.0,2.0,159,1.0
55285,0.0,148.20689655172413,West Indies,Pakistan,Mirpur,41,78,5.924050632911393,6,24.0,2.0,166,1.0
144830,0.0,141.92307692307693,India,Australia,Sydney,57,104,9.904761904761903,9,40.0,0.0,200,2.0
44583,0.0,139.66666666666666,Zimbabwe,Pakistan,Rawalpindi,37,105,7.590361445783132,6,36.0,2.0,156,1.0
3277,0.0,154.71428571428572,Bangladesh,Australia,Bengaluru,68,54,6.230769230769231,8,,,156,1.0
16455,0.0,170.24137931034485,England,South Africa,Johannesburg,30,149,9.933333333333334,7,62.0,0.0,202,1.0
7775,0.0,138.1627906976744,Netherlands,Afghanistan,Dubai,29,100,6.593406593406594,5,32.0,2.0,149,1.0
47558,0.0,166.2,Sri Lanka,Bangladesh,Sylhet,58,93,9.0,10,38.0,0.0,210,1.0
173490,0.0,125.33333333333331,Ireland,South Africa,Belfast,55,78,7.199999999999999,6,,,140,2.0
149485,0.0,132.1764705882353,Afghanistan,South Africa,Barbados,35,73,5.152941176470589,1,33.0,,80,2.0
103717,0.0,149.27586206896552,South Africa,Australia,Johannesburg,75,44,5.866666666666666,6,32.0,3.0,89,2.0
30417,0.0,153.14285714285714,Bangladesh,India,Colombo,59,68,6.688524590163935,6,33.0,,166,1.0
82601,0.0,177.33333333333334,South Africa,Australia,Centurion,65,57,6.218181818181819,7,34.0,1.0,128,1.0
48390,0.0,168.66666666666666,Australia,New Zealand,Auckland,39,127,9.407407407407408,6,53.0,0.0,214,1.0
174972,0.0,186.0,Zimbabwe,South Africa,Kimberley,60,89,8.9,9,50.0,0.0,186,2.0
151901,0.0,180.125,West Indies,India,Mumbai,54,97,8.818181818181818,8,52.0,0.0,196,2.0
25290,0.0,178.75,Bangladesh,New Zealand,Hamilton,60,52,5.2,5,21.0,4.0,78,1.0
144565,0.0,141.92307692307693,Australia,South Africa,Sydney,72,61,7.625,8,,,146,2.0
85328,0.0,171.66666666666666,West Indies,Australia,Gros Islet,76,86,11.727272727272728,8,61.0,2.0,199,1.0
6853,0.0,156.9047619047619,Sri Lanka,South Africa,Cape Town,71,57,6.979591836734694,7,42.0,1.0,134,1.0
43229,0.0,152.8,South Africa,England,London,27,142,9.161290322580646,6,31.0,3.0,177,1.0
53218,0.0,148.20689655172413,Pakistan,Bangladesh,Mirpur,22,94,5.755102040816327,6,52.0,0.0,129,1.0
25766,0.0,177.6,Australia,Pakistan,Chandigarh,67,69,7.811320754716981,7,41.0,2.0,193,1.0
53530,0.0,148.20689655172413,New Zealand,Bangladesh,Mirpur,67,80,9.056603773584904,9,,,204,1.0
14408,0.0,170.24137931034485,Australia,South Africa,Johannesburg,14,111,6.283018867924528,4,32.0,2.0,147,1.0
150472,0.0,132.1764705882353,England,Pakistan,Barbados,50,93,7.9714285714285715,8,36.0,1.0,151,2.0
2934,0.0,154.71428571428572,India,Australia,Bengaluru,40,93,6.975,7,27.0,2.0,190,1.0
37272,0.0,146.41666666666666,West Indies,Australia,Abu Dhabi,78,53,7.571428571428571,7,29.0,3.0,157,1.0
2783,0.0,154.71428571428572,India,England,Bengaluru,66,70,7.777777777777778,8,38.0,1.0,202,1.0
59554,0.0,149.0,South Africa,England,Chattogram,71,69,8.448979591836736,10,,,196,1.0
97643,0.0,149.28571428571428,Pakistan,South Africa,Cape Town,71,74,9.06122448979592,9,40.0,0.0,186,2.0
67132,0.0,161.36363636363637,South Africa,Pakistan,Lahore,44,86,6.789473684210527,3,38.0,1.0,164,1.0
157279,0.0,57.66666666666666,New Zealand,Sri Lanka,Guyana,6,126,6.631578947368421,3,41.0,4.0,139,2.0
102038,0.0,128.3953488372093,Pakistan,India,Dubai,68,55,6.346153846153847,10,31.0,0.0,152,2.0
63515,1.0,153.88235294117646,England,West Indies,Barbados,87,60,10.909090909090908,10,56.0,0.0,165,1.0
11383,0.0,138.1627906976744,Australia,Pakistan,Dubai,33,68,4.689655172413793,5,17.0,1.0,89,1.0
171613,0.0,122.5,West Indies,South Africa,Antigua,6,106,5.578947368421052,4,31.0,4.0,119,2.0
113833,0.0,162.58333333333334,New Zealand,Pakistan,Hamilton,60,91,9.1,9,52.0,0.0,164,2.0
151504,1.0,180.125,England,South Africa,Mumbai,83,89,14.432432432432432,7,60.0,3.0,230,2.0
80188,1.0,130.71428571428572,Sri Lanka,Zimbabwe,Hambantota,94,33,7.615384615384616,10,33.0,0.0,182,1.0
96641,0.0,149.28571428571428,England,South Africa,Cape Town,53,107,9.582089552238806,9,50.0,0.0,192,2.0
10643,0.0,138.1627906976744,South Africa,Pakistan,Dubai,71,60,7.346938775510204,9,30.0,1.0,150,1.0
98664,0.0,149.28571428571428,Pakistan,New Zealand,Cape Town,80,60,9.0,10,40.0,0.0,147,2.0
13954,0.0,170.24137931034485,West Indies,South Africa,Johannesburg,82,60,9.473684210526317,10,50.0,0.0,205,1.0
35042,1.0,169.58823529411765,Sri Lanka,Australia,Pallekele,88,49,9.1875,9,48.0,1.0,157,1.0
74763,1.0,118.5,India,New Zealand,Thiruvananthapuram,86,48,8.470588235294118,7,45.0,3.0,67,1.0
32252,0.0,153.14285714285714,New Zealand,Sri Lanka,Colombo,65,73,7.963636363636364,10,33.0,,170,1.0
156826,0.0,141.0,Pakistan,West Indies,St Vincent,33,113,7.793103448275862,5,33.0,1.0,158,2.0
38960,0.0,146.41666666666666,Bangladesh,South Africa,Abu Dhabi,16,77,4.4423076923076925,2,24.0,2.0,84,1.0
25512,0.0,178.75,New Zealand,Bangladesh,Hamilton,71,67,8.204081632653061,8,37.0,1.0,210,1.0
48025,0.0,183.3333333333333,New Zealand,India,Rajkot,82,49,7.736842105263158,10,39.0,0.0,196,1.0
165031,0.0,154.25,South Africa,India,Centurion,75,66,8.8,8,52.0,2.0,189,2.0
72953,0.0,140.16666666666666,England,West Indies,Guyana,39,108,8.0,6,29.0,2.0,191,1.0
100878,0.0,128.3953488372093,Netherlands,Ireland,Dubai,71,42,5.142857142857143,6,26.0,2.0,86,2.0
146629,0.0,130.8,England,Netherlands,Chattogram,33,70,4.827586206896552,4,28.0,,88,2.0
20612,0.0,145.89473684210526,Bangladesh,Australia,Dhaka,40,84,6.3,7,27.0,1.0,122,1.0
130756,0.0,141.33333333333334,West Indies,Sri Lanka,London,43,71,5.532467532467532,5,28.0,1.0,101,2.0
26406,0.0,146.14285714285714,West Indies,Bangladesh,Sharjah,55,51,4.707692307692308,7,22.0,1.0,142,1.0
105591,0.0,149.27586206896552,Sri Lanka,South Africa,Johannesburg,49,117,9.887323943661972,4,48.0,2.0,137,2.0
11142,0.0,138.1627906976744,Afghanistan,Netherlands,Dubai,26,87,5.553191489361702,4,24.0,2.0,128,1.0
100170,0.0,128.3953488372093,South Africa,Pakistan,Dubai,58,55,5.32258064516129,9,16.0,,99,2.0
164104,0.0,156.75,New Zealand,Bangladesh,Napier,64,58,6.2142857142857135,7,26.0,1.0,143,2.0
2180,0.0,154.0,West Indies,Pakistan,St Lucia,37,112,8.096385542168674,8,,,150,1.0
22454,0.0,157.21428571428572,Pakistan,Australia,Harare,47,64,5.26027397260274,4,36.0,2.0,116,1.0
84694,0.0,171.66666666666666,West Indies,England,Gros Islet,68,52,6.0,7,21.0,2.0,160,1.0
49335,0.0,168.66666666666666,New Zealand,India,Auckland,74,80,10.434782608695652,10,52.0,0.0,203,1.0
138404,0.0,128.66666666666666,India,England,Pune,23,137,8.474226804123711,6,,,158,2.0
158512,0.0,88.0,Sri Lanka,India,Ranchi,60,59,5.9,7,34.0,0.0,127,2.0
40326,0.0,139.69230769230768,Australia,England,Melbourne,1,145,7.3109243697479,3,44.0,2.0,147,1.0
80264,0.0,130.71428571428572,Sri Lanka,Zimbabwe,Hambantota,22,132,8.081632653061225,7,50.0,0.0,182,1.0
13905,0.0,170.24137931034485,Pakistan,Sri Lanka,Johannesburg,10,166,9.054545454545456,5,48.0,2.0,189,1.0
168627,0.0,160.25,Afghanistan,Zimbabwe,Bulawayo,71,61,7.469387755102042,8,40.0,2.0,154,2.0
4440,0.0,160.83333333333334,South Africa,India,Nottingham,23,100,6.185567010309278,7,28.0,1.0,130,1.0
75910,0.0,181.8,Australia,Sri Lanka,Adelaide,37,164,11.855421686746988,9,,,233,1.0
117247,0.0,136.78571428571428,Sri Lanka,England,Sharjah,43,89,6.935064935064935,5,,,137,2.0
1277,0.0,154.0,West Indies,Australia,St Lucia,82,38,6.0,8,30.0,2.0,150,1.0
125961,0.0,129.41666666666666,Zimbabwe,Afghanistan,Abu Dhabi,24,140,8.75,4,53.0,1.0,148,2.0
64993,0.0,153.88235294117646,West Indies,England,Barbados,51,87,7.565217391304348,8,26.0,1.0,170,1.0
167963,0.0,145.2,Australia,South Africa,Brisbane,27,119,7.67741935483871,6,51.0,,161,2.0
124099,0.0,143.44444444444446,England,Sri Lanka,Southampton,15,144,8.228571428571428,8,50.0,0.0,144,2.0
116196,1.0,136.78571428571428,Pakistan,England,Sharjah,84,40,6.666666666666667,7,31.0,1.0,154,2.0
17192,0.0,162.46666666666667,New Zealand,Sri Lanka,Wellington,25,135,8.526315789473683,5,30.0,3.0,162,1.0
121333,0.0,135.609756097561,India,Sri Lanka,Colombo,79,47,6.878048780487805,8,26.0,2.0,174,2.0
43916,1.0,152.8,West Indies,England,London,88,45,8.4375,10,,,125,1.0
9437,0.0,138.1627906976744,Afghanistan,Ireland,Dubai,72,39,4.875,8,26.0,1.0,139,1.0
124931,0.0,129.41666666666666,Afghanistan,Ireland,Abu Dhabi,25,99,6.252631578947368,5,25.0,3.0,126,2.0
48174,0.0,168.66666666666666,New Zealand,Australia,Auckland,60,114,11.4,10,54.0,0.0,243,1.0
58960,0.0,163.25,Ireland,Netherlands,Rotterdam,50,96,8.22857142857143,7,32.0,1.0,158,1.0
138935,0.0,126.0,West Indies,England,Kolkata,27,107,6.903225806451613,5,,,161,
92641,0.0,119.2,West Indies,Bangladesh,Lauderhill,19,132,7.841584158415842,4,46.0,2.0,159,2.0
155319,0.0,130.42857142857142,Netherlands,Ireland,Dublin,54,73,6.636363636363637,8,35.0,0.0,129,2.0
69653,0.0,142.375,Sri Lanka,England,Cardiff,62,45,4.655172413793104,8,24.0,0.0,111,1.0
89056,0.0,134.0,West Indies,Ireland,Jamaica,2,93,4.728813559322034,1,24.0,4.0,96,1.0
45553,0.0,129.66666666666666,England,West Indies,Trinidad,56,81,7.59375,7,38.0,2.0,121,1.0
